num_eval_points,valid_ratio_all,inside_ratio_valid,top1,top5,pmax_mean,entropy_mean,pmax_top1_correct,pmax_top1_wrong,entropy_top1_correct,entropy_top1_wrong,soft_l1_all,soft_l1_top1_correct,soft_l1_topk_not_top1,soft_l1_topk_wrong,argmax_l1_all,argmax_l1_top1_correct,argmax_l1_topk_not_top1,argmax_l1_topk_wrong,target_candidate_l1_all,target_candidate_l1_top1_correct,soft_axis_l1_all_zyx,soft_axis_l1_top1_correct_zyx,argmax_axis_l1_all_zyx,target_axis_l1_all_zyx,soft_l1_high_conf,soft_l1_low_conf,high_conf_ratio,min_dist2_mean,min_dist2_top1_correct,min_dist2_top1_wrong,candidate_valid_ratio,batch_id
460,0.5989583730697632,1.0,0.8804348111152649,0.967391312122345,0.5683106780052185,2.1394264698028564,0.5841327905654907,0.45180198550224304,2.091407060623169,2.4930243492126465,1.2928752899169922,1.1214431524276733,2.256497621536255,3.3518881797790527,1.3129112720489502,1.1198023557662964,2.427570104598999,3.5544304847717285,1.2172274589538574,1.1198023557662964,"[0.24292796850204468, 0.44406500458717346, 0.6058823466300964]","[0.1959814727306366, 0.39718517661094666, 0.5282765030860901]","[0.24284972250461578, 0.4679718613624573, 0.6020896434783936]","[0.1951541304588318, 0.44263026118278503, 0.5794432163238525]",1.1057978868484497,1.4556174278259277,0.46521738171577454,0.28117695450782776,0.2370133101940155,0.6063819527626038,0.9124698638916016,40
460,0.6015625,0.9956709742546082,0.7239130139350891,0.9434782862663269,0.5166316628456116,2.295197010040283,0.5505258440971375,0.42775991559028625,2.196601152420044,2.5537195205688477,1.4389435052871704,1.0827281475067139,2.058696985244751,3.593736410140991,1.541304588317871,1.12566077709198,2.3167805671691895,3.85231614112854,1.2682793140411377,1.12566077709198,"[0.4008379578590393, 0.5399621725082397, 0.4981433153152466]","[0.2234344482421875, 0.4401019215583801, 0.41919180750846863]","[0.4110669791698456, 0.5815255045890808, 0.5487119555473328]","[0.2249462902545929, 0.5428569316864014, 0.5004761219024658]",1.015617847442627,1.654076099395752,0.33695653080940247,0.3411813974380493,0.2755121886730194,0.5133692026138306,0.8863935470581055,41
466,0.6067708730697632,1.0,0.8712446093559265,0.9828326106071472,0.5765339136123657,2.0920445919036865,0.6001946330070496,0.41642963886260986,2.024660348892212,2.548011302947998,1.1146924495697021,1.0080788135528564,1.6307982206344604,3.1706433296203613,1.143269419670105,1.0171384811401367,1.7931510210037231,3.320176124572754,1.068252682685852,1.0171384811401367,"[0.256893128156662, 0.4097689390182495, 0.44803038239479065]","[0.1918114721775055, 0.3752978444099426, 0.4409695863723755]","[0.2639226019382477, 0.4233945906162262, 0.45595216751098633]","[0.20609547197818756, 0.4063462018966675, 0.45581093430519104]",0.9998224973678589,1.2431378364562988,0.5278970003128052,0.2815718948841095,0.24175330996513367,0.5510109066963196,0.9087429642677307,42
445,0.5794271230697632,1.0,0.8269662857055664,0.9797753095626831,0.5371199250221252,2.2271578311920166,0.5592619776725769,0.4312981367111206,2.169151544570923,2.5043818950653076,1.3028583526611328,1.088035225868225,2.071197032928467,4.2815093994140625,1.3363772630691528,1.0890172719955444,2.283695697784424,4.2931389808654785,1.1890501976013184,1.0890172719955444,"[0.32043299078941345, 0.46283015608787537, 0.5195951461791992]","[0.21911588311195374, 0.3994101285934448, 0.4695093035697937]","[0.3166141211986542, 0.5031670331954956, 0.5165961384773254]","[0.20988160371780396, 0.4838253855705261, 0.49534323811531067]",1.064194679260254,1.4205883741378784,0.3303370773792267,0.3062570095062256,0.26757797598838806,0.4911128580570221,0.7920743823051453,43
480,0.625,1.0,0.7583333253860474,0.9520833492279053,0.521428108215332,2.310614585876465,0.5498262643814087,0.43231701850891113,2.224324941635132,2.5813844203948975,1.4484418630599976,1.1452808380126953,2.1687028408050537,3.3339343070983887,1.5144685506820679,1.1898324489593506,2.3330180644989014,3.3423988819122314,1.3343000411987305,1.1898324489593506,"[0.33638641238212585, 0.46590909361839294, 0.646146297454834]","[0.19865663349628448, 0.40247321128845215, 0.5441509485244751]","[0.3481733500957489, 0.49034813046455383, 0.6759470105171204]","[0.21430166065692902, 0.47737836837768555, 0.6426201462745667]",1.1610777378082275,1.5841902494430542,0.32083332538604736,0.3319205045700073,0.2663500905036926,0.5376759171485901,0.8655613660812378,44
475,0.6184896230697632,1.0,0.8189473748207092,0.9663158059120178,0.5315144658088684,2.2607674598693848,0.5583587288856506,0.41009101271629333,2.181546211242676,2.6191065311431885,1.2111440896987915,0.9845412969589233,1.830875039100647,4.009103775024414,1.262024998664856,0.9904650449752808,2.1319894790649414,4.058233261108398,1.128517985343933,0.9904650449752808,"[0.2899806499481201, 0.42723849415779114, 0.49392491579055786]","[0.20327115058898926, 0.37421438097953796, 0.40705570578575134]","[0.2893553078174591, 0.44854506850242615, 0.5241246223449707]","[0.2085876315832138, 0.4402787387371063, 0.4796516001224518]",0.907358705997467,1.3743427991867065,0.3494736850261688,0.3051482141017914,0.2416466623544693,0.5923818945884705,0.8784411549568176,45
487,0.6341146230697632,1.0,0.7885010242462158,0.9856262803077698,0.5567301511764526,2.169482707977295,0.5774264335632324,0.4795711934566498,2.1221656799316406,2.3458893299102783,1.1093336343765259,0.8803035020828247,1.8506975173950195,3.5059986114501953,1.1634045839309692,0.9007706642150879,2.036777973175049,3.593061923980713,1.023111343383789,0.9007706642150879,"[0.33368098735809326, 0.3789147734642029, 0.3967379331588745]","[0.2113708257675171, 0.3290725350379944, 0.339860200881958]","[0.3495402932167053, 0.40333443880081177, 0.41052988171577454]","[0.22552326321601868, 0.3922382593154907, 0.4053497910499573]",0.8772412538528442,1.2552646398544312,0.3860369622707367,0.3190629780292511,0.2754245698451996,0.4817536771297455,0.8691388368606567,46
425,0.5533854365348816,1.0,0.8141176700592041,0.9694117903709412,0.5407789945602417,2.2024123668670654,0.5628654956817627,0.4440458416938782,2.148606538772583,2.438070058822632,1.139479398727417,0.934280276298523,1.8452463150024414,3.017810583114624,1.2227166891098022,0.9757353067398071,2.180129051208496,2.9355099201202393,1.1042777299880981,0.9757353067398071,"[0.294066846370697, 0.3735412359237671, 0.4718713164329529]","[0.20229357481002808, 0.3261987566947937, 0.4057879149913788]","[0.316890150308609, 0.4016088843345642, 0.5042175650596619]","[0.21856600046157837, 0.4016088843345642, 0.48410284519195557]",0.9220594763755798,1.2417947053909302,0.3199999928474426,0.31158876419067383,0.26525136828422546,0.5145347714424133,0.7881191372871399,47
819,0.639843761920929,1.0,0.8571428656578064,0.9841269850730896,0.5753083229064941,2.085068702697754,0.5896199345588684,0.4894382655620575,2.0530855655670166,2.276965618133545,0.9567131996154785,0.80405193567276,1.7656996250152588,2.7285287380218506,0.9934157729148865,0.8370822668075562,1.8337441682815552,2.7127957344055176,0.9190653562545776,0.8370822668075562,"[0.27224281430244446, 0.30851277709007263, 0.3759576380252838]","[0.18972182273864746, 0.2803210914134979, 0.334009051322937]","[0.2684915065765381, 0.3321596384048462, 0.3927646577358246]","[0.2055746167898178, 0.3314238488674164, 0.38206687569618225]",0.8011392951011658,1.0995349884033203,0.47863247990608215,0.2729252576828003,0.22094270586967468,0.5848204493522644,0.8829495310783386,48
811,0.633593738079071,1.0,0.8409371376037598,0.9654747247695923,0.5664175748825073,2.1233320236206055,0.5850979089736938,0.46765804290771484,2.074118137359619,2.383516788482666,1.2973425388336182,1.0787452459335327,1.891759991645813,4.47760009765625,1.3308658599853516,1.0930798053741455,2.058497667312622,4.497986793518066,1.1920799016952515,1.0930798053741455,"[0.2902574837207794, 0.5560523867607117, 0.4510326087474823]","[0.19775545597076416, 0.48566004633903503, 0.39532971382141113]","[0.28897231817245483, 0.5737053751945496, 0.46818816661834717]","[0.20798525214195251, 0.5324739813804626, 0.4516206681728363]",1.056625247001648,1.4856840372085571,0.43896424770355225,0.3053185045719147,0.2511216402053833,0.5918476581573486,0.8759362101554871,49
