epoch,loss,match,kl,ce,coord,disp,smooth,z_spacing,top1,top5,pmax,ent,inside_valid,cand_valid,inside_all,valid_inside_all,valid,pred_mag,gt_mag
2406,2.4177,0.0,0.0,0.0,1.9948,1.9948,2.4046,1.7692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.462,4.747
2407,2.416,0.0,0.0,0.0,1.9933,1.9933,2.4036,1.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.46,4.747
2408,2.4194,0.0,0.0,0.0,1.9961,1.9961,2.4019,1.7709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.461,4.747
2409,2.4185,0.0,0.0,0.0,1.9954,1.9954,2.4023,1.7689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.453,4.747
2410,2.4164,0.0,0.0,0.0,1.9936,1.9936,2.4025,1.7694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.46,4.747
2411,2.4197,0.0,0.0,0.0,1.9964,1.9964,2.3983,1.7662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.448,4.747
2412,2.4265,0.0,0.0,0.0,2.0021,2.0021,2.4005,1.7679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.456,4.747
2413,2.4257,0.0,0.0,0.0,2.0015,2.0015,2.3926,1.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.441,4.747
2414,2.425,0.0,0.0,0.0,2.0009,2.0009,2.396,1.7663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.445,4.747
2415,2.4163,0.0,0.0,0.0,1.9936,1.9936,2.3955,1.7654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.45,4.747
2416,2.4223,0.0,0.0,0.0,1.9985,1.9985,2.4051,1.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.466,4.747
2417,2.4189,0.0,0.0,0.0,1.9957,1.9957,2.3992,1.7674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.454,4.747
2418,2.4152,0.0,0.0,0.0,1.9926,1.9926,2.3994,1.7678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.454,4.747
2419,2.4216,0.0,0.0,0.0,1.9979,1.9979,2.4089,1.7703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.469,4.747
2420,2.415,0.0,0.0,0.0,1.9925,1.9925,2.4058,1.7711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.463,4.747
2421,2.4179,0.0,0.0,0.0,1.9949,1.9949,2.4094,1.7711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.469,4.747
2422,2.4186,0.0,0.0,0.0,1.9955,1.9955,2.4041,1.7693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.461,4.747
2423,2.4205,0.0,0.0,0.0,1.997,1.997,2.4114,1.7708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.469,4.747
2424,2.421,0.0,0.0,0.0,1.9974,1.9974,2.4095,1.7704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.466,4.747
2425,2.4156,0.0,0.0,0.0,1.993,1.993,2.4049,1.7674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.457,4.747
2426,2.4222,0.0,0.0,0.0,1.9984,1.9984,2.4083,1.7708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.468,4.747
2427,2.4161,0.0,0.0,0.0,1.9934,1.9934,2.4042,1.7687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.453,4.747
2428,2.4244,0.0,0.0,0.0,2.0003,2.0003,2.4077,1.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.468,4.747
2429,2.417,0.0,0.0,0.0,1.9941,1.9941,2.4064,1.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.455,4.747
2430,2.4241,0.0,0.0,0.0,2.0,2.0,2.4128,1.7716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.471,4.747
2431,2.4198,0.0,0.0,0.0,1.9965,1.9965,2.4013,1.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.445,4.747
2432,2.4217,0.0,0.0,0.0,1.9981,1.9981,2.3984,1.7667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.445,4.747
2433,2.4185,0.0,0.0,0.0,1.9954,1.9954,2.4021,1.7678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.451,4.747
2434,2.4184,0.0,0.0,0.0,1.9953,1.9953,2.4039,1.7686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.456,4.747
2435,2.4175,0.0,0.0,0.0,1.9946,1.9946,2.4034,1.7667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.45,4.747
2436,2.4181,0.0,0.0,0.0,1.9951,1.9951,2.3985,1.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.446,4.747
2437,2.4261,0.0,0.0,0.0,2.0017,2.0017,2.4044,1.7708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.457,4.747
2438,2.4256,0.0,0.0,0.0,2.0013,2.0013,2.4018,1.7634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.447,4.747
2439,2.4243,0.0,0.0,0.0,2.0002,2.0002,2.4057,1.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.454,4.747
2440,2.4196,0.0,0.0,0.0,1.9963,1.9963,2.405,1.7665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.457,4.747
2441,2.4184,0.0,0.0,0.0,1.9952,1.9952,2.4079,1.7691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.458,4.747
2442,2.4234,0.0,0.0,0.0,1.9994,1.9994,2.4121,1.7677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.463,4.747
2443,2.4191,0.0,0.0,0.0,1.9959,1.9959,2.4082,1.7669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.454,4.747
2444,2.4195,0.0,0.0,0.0,1.9961,1.9961,2.4093,1.7681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.46,4.747
2445,2.4284,0.0,0.0,0.0,2.0035,2.0035,2.4115,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.467,4.747
2446,2.4226,0.0,0.0,0.0,1.9987,1.9987,2.4138,1.7714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.468,4.747
2447,2.4254,0.0,0.0,0.0,2.001,2.001,2.4163,1.7691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.472,4.747
2448,2.4215,0.0,0.0,0.0,1.9978,1.9978,2.4149,1.7706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.466,4.747
2449,2.4209,0.0,0.0,0.0,1.9973,1.9973,2.417,1.7708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.469,4.747
2450,2.4229,0.0,0.0,0.0,1.999,1.999,2.4117,1.7705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.465,4.747
2451,2.4204,0.0,0.0,0.0,1.9968,1.9968,2.4152,1.7712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.466,4.747
2452,2.4228,0.0,0.0,0.0,1.9989,1.9989,2.4166,1.7709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.469,4.747
2453,2.4219,0.0,0.0,0.0,1.9981,1.9981,2.4149,1.7708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.464,4.747
2454,2.4364,0.0,0.0,0.0,2.0102,2.0102,2.4159,1.7691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.469,4.747
2455,2.439,0.0,0.0,0.0,2.0125,2.0125,2.4095,1.7672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.459,4.747
2456,2.4198,0.0,0.0,0.0,1.9965,1.9965,2.4081,1.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.462,4.747
2457,2.4226,0.0,0.0,0.0,1.9988,1.9988,2.4105,1.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.463,4.747
2458,2.4201,0.0,0.0,0.0,1.9967,1.9967,2.4114,1.7685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.46,4.747
2459,2.4201,0.0,0.0,0.0,1.9966,1.9966,2.4134,1.7694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.46,4.747
2460,2.4188,0.0,0.0,0.0,1.9956,1.9956,2.4071,1.7686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.453,4.747
2461,2.4264,0.0,0.0,0.0,2.0019,2.0019,2.4164,1.7704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.468,4.747
2462,2.4189,0.0,0.0,0.0,1.9956,1.9956,2.4105,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.458,4.747
2463,2.4189,0.0,0.0,0.0,1.9956,1.9956,2.4147,1.7705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.464,4.747
2464,2.4226,0.0,0.0,0.0,1.9988,1.9988,2.4126,1.7696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.463,4.747
2465,2.4194,0.0,0.0,0.0,1.996,1.996,2.4146,1.7706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.461,4.747
2466,2.4233,0.0,0.0,0.0,1.9993,1.9993,2.4134,1.7684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.461,4.747
2467,2.4258,0.0,0.0,0.0,2.0013,2.0013,2.4194,1.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.471,4.747
2468,2.4255,0.0,0.0,0.0,2.0011,2.0011,2.4175,1.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.466,4.747
2469,2.4276,0.0,0.0,0.0,2.0029,2.0029,2.4177,1.7686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.468,4.747
2470,2.4224,0.0,0.0,0.0,1.9985,1.9985,2.4184,1.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.469,4.747
2471,2.42,0.0,0.0,0.0,1.9965,1.9965,2.4172,1.7697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.464,4.747
2472,2.4246,0.0,0.0,0.0,2.0004,2.0004,2.4199,1.7701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.469,4.747
2473,2.4247,0.0,0.0,0.0,2.0004,2.0004,2.4226,1.7713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.469,4.747
2474,2.428,0.0,0.0,0.0,2.0031,2.0031,2.4235,1.7745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.475,4.747
2475,2.4235,0.0,0.0,0.0,1.9994,1.9994,2.4219,1.7691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.469,4.747
2476,2.4259,0.0,0.0,0.0,2.0013,2.0013,2.4255,1.7722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.476,4.747
2477,2.4266,0.0,0.0,0.0,2.002,2.002,2.4171,1.7699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.463,4.747
2478,2.4259,0.0,0.0,0.0,2.0014,2.0014,2.4198,1.7696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.468,4.747
2479,2.4244,0.0,0.0,0.0,2.0001,2.0001,2.4219,1.7716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.469,4.747
2480,2.4244,0.0,0.0,0.0,2.0001,2.0001,2.4222,1.7732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.473,4.747
2481,2.4278,0.0,0.0,0.0,2.003,2.003,2.4228,1.7724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.473,4.747
2482,2.4235,0.0,0.0,0.0,1.9995,1.9995,2.4143,1.7698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.457,4.747
2483,2.4364,0.0,0.0,0.0,2.0102,2.0102,2.4156,1.7688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.461,4.747
2484,2.4359,0.0,0.0,0.0,2.0098,2.0098,2.4155,1.7704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.464,4.747
2485,2.4414,0.0,0.0,0.0,2.0143,2.0143,2.4186,1.7708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.475,4.747
2486,2.4491,0.0,0.0,0.0,2.0208,2.0208,2.4145,1.7725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.473,4.747
2487,2.469,0.0,0.0,0.0,2.0374,2.0374,2.4125,1.7721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.477,4.747
2488,2.4606,0.0,0.0,0.0,2.0304,2.0304,2.4122,1.7718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.478,4.747
2489,2.4524,0.0,0.0,0.0,2.0236,2.0236,2.4094,1.7716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.469,4.747
2490,2.4545,0.0,0.0,0.0,2.0253,2.0253,2.4132,1.7727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.473,4.747
2491,2.4567,0.0,0.0,0.0,2.0271,2.0271,2.4152,1.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.476,4.747
2492,2.438,0.0,0.0,0.0,2.0116,2.0116,2.41,1.7725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.467,4.747
2493,2.4303,0.0,0.0,0.0,2.0052,2.0052,2.4127,1.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.464,4.747
2494,2.4286,0.0,0.0,0.0,2.0038,2.0038,2.4076,1.7715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.456,4.747
2495,2.427,0.0,0.0,0.0,2.0023,2.0023,2.4201,1.7729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.471,4.747
2496,2.4266,0.0,0.0,0.0,2.002,2.002,2.4145,1.7716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.463,4.747
2497,2.4249,0.0,0.0,0.0,2.0006,2.0006,2.4138,1.7716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.462,4.747
2498,2.424,0.0,0.0,0.0,1.9998,1.9998,2.42,1.7737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.474,4.747
2499,2.4245,0.0,0.0,0.0,2.0002,2.0002,2.4256,1.7741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.476,4.747
2500,2.4307,0.0,0.0,0.0,2.0054,2.0054,2.4288,1.7754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.481,4.747
2501,2.4266,0.0,0.0,0.0,2.0019,2.0019,2.4253,1.7764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.477,4.747
2502,2.4265,0.0,0.0,0.0,2.0019,2.0019,2.4223,1.7732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.469,4.747
2503,2.4314,0.0,0.0,0.0,2.0059,2.0059,2.4309,1.7759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.485,4.747
2504,2.4295,0.0,0.0,0.0,2.0043,2.0043,2.4302,1.7746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.48,4.747
2505,2.4247,0.0,0.0,0.0,2.0003,2.0003,2.4289,1.7738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.479,4.747
2506,2.4317,0.0,0.0,0.0,2.0061,2.0061,2.4374,1.7794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.489,4.747
2507,2.4283,0.0,0.0,0.0,2.0034,2.0034,2.4264,1.7756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.473,4.747
2508,2.4317,0.0,0.0,0.0,2.0062,2.0062,2.4354,1.7779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.487,4.747
2509,2.4251,0.0,0.0,0.0,2.0007,2.0007,2.4263,1.7747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.476,4.747
